idpoint|longitude|latitude|sog|cog|ts|route
1380|-4.849255|48.40257|14.7|309.6|1451898346|R_02
1381|-4.95578|48.402576|3.6|54.9|1444725520|R_02
1382|-4.955757|48.402588|3.7|53.2|1447508626|R_02
1383|-4.95569|48.402588|4.4|57.1|1444923200|R_02
1384|-4.917708|48.402588|15.1|279.5|1457601634|R_02
1385|-4.908932|48.402588|14.2|262.7|1447060479|R_02
1386|-4.95532|48.40259|0.9|74.6|1450455715|R_02
1387|-4.904745|48.40259|13.6|265.3|1458998947|R_02
1388|-4.916285|48.4026|15.4|294.2|1453626955|R_02
1389|-4.905482|48.4026|13.1|264.7|1448717230|R_02
1390|-4.955318|48.402607|2.1|71.9|1445186292|R_02
1391|-4.916728|48.402607|15|293.3|1452935711|R_02
1392|-4.955838|48.40261|3.2|47.1|1444481028|R_02
1393|-4.910587|48.40261|15.2|264.1|1444464812|R_02
1394|-4.90869|48.40261|15.1|261|1451830608|R_02
1395|-4.955548|48.40262|0|135|1450948448|R_02
1396|-4.9155|48.40262|15|296.5|1451121427|R_02
1397|-4.907142|48.40262|15.3|264.5|1454061188|R_02
1398|-4.903232|48.40262|12.8|270|1452847951|R_02
1399|-4.955553|48.402622|0.7|15.2|1444121038|R_02
1400|-4.95557|48.40263|2.4|325.8|1445244193|R_02
1401|-4.95537|48.402634|2.2|70.2|1456392791|R_02
1402|-4.955338|48.402634|1.7|321.5|1459326998|R_02
1403|-4.955522|48.402645|5|60.8|1455701613|R_02
1404|-4.955085|48.402645|4.9|71.9|1450172291|R_02
1405|-4.904161|48.402657|15.2|264|1450343772|R_02
1406|-4.955482|48.40266|0.8|50.2|1443947484|R_02
1407|-4.955548|48.402664|2.3|55.3|1451480297|R_02
1408|-4.908081|48.402668|11.8|264|1445586678|R_02
1409|-4.955368|48.40267|0.1|84.4|1458380290|R_02
1410|-4.955323|48.40267|3.5|63.4|1455896301|R_02
1411|-4.849492|48.40267|13.1|312.6|1446282597|R_02
1412|-4.849592|48.40268|14.1|317.5|1447837418|R_02
1413|-4.955165|48.402687|2.6|73.7|1451565193|R_02
1414|-4.914866|48.402687|15.2|294.8|1451225568|R_02
1415|-4.955402|48.402702|1.2|52.9|1453022844|R_02
1416|-4.915882|48.402714|14.8|297.8|1449306887|R_02
1417|-4.907805|48.402718|14.1|266.3|1449393286|R_02
1418|-4.955535|48.40272|5.5|210.4|1452072444|R_02
1419|-4.955478|48.402725|3|51|1458812035|R_02
1420|-4.955373|48.402725|4.1|60.6|1447597699|R_02
1421|-4.955029|48.40273|3.7|67.1|1450190329|R_02
1422|-4.909882|48.402752|14.5|261.6|1447407394|R_02
1423|-4.903554|48.402752|13.9|264.9|1445764446|R_02
1424|-4.903392|48.402767|14.3|265|1444205663|R_02
1425|-4.84852|48.402767|15|314.3|1447059872|R_02
1426|-4.907455|48.40278|13.7|266.7|1451898963|R_02
1427|-4.955286|48.402786|4.1|60.5|1447580086|R_02
1428|-4.955553|48.402794|3.3|345.2|1446826834|R_02
1429|-4.917247|48.402794|15.4|286.5|1456672377|R_02
1430|-4.900847|48.402805|14.8|268.1|1444479854|R_02
1431|-4.95508|48.40281|3.4|59.7|1449999197|R_02
1432|-4.901653|48.40281|14.1|263.2|1450861935|R_02
1433|-4.955567|48.402813|2.7|41.4|1458899015|R_02
1434|-4.955498|48.402832|4.2|210|1447921340|R_02
1435|-4.899394|48.40284|15.1|264|1447665325|R_02
1436|-4.896925|48.402847|13.8|261.4|1447507529|R_02
1437|-4.95521|48.40286|2.1|60.5|1449394317|R_02
1438|-4.902298|48.40288|12.5|263|1448614372|R_02
1439|-4.91724|48.402897|14.8|297.3|1453367670|R_02
1440|-4.899588|48.402897|14.5|263.4|1446023679|R_02
1441|-4.955325|48.4029|0.5|319.2|1457689992|R_02
1442|-4.901597|48.40291|13.8|265.2|1446714830|R_02
1443|-4.901303|48.40293|14.9|264.1|1450516478|R_02
1444|-4.955598|48.402935|4.4|210|1457686512|R_02
1445|-4.854215|48.402935|12.4|290|1446800188|R_02
1446|-4.850765|48.402935|11.9|308|1450946783|R_02
1447|-4.955663|48.402946|3.7|322.4|1457890702|R_02
1448|-4.917333|48.40295|14.1|308.7|1455527977|R_02
1449|-4.84957|48.402958|14.5|314.7|1452950432|R_02
1450|-4.955268|48.402966|0.9|276.2|1445007192|R_02
1451|-4.899442|48.402966|14.6|264|1449134100|R_02
1452|-4.848088|48.402973|14|319.7|1446109771|R_02
1453|-4.904181|48.402985|11.3|264|1446800805|R_02
1454|-4.847853|48.403004|15.7|316.7|1449392677|R_02
1455|-4.917885|48.403008|15.1|296.9|1458898140|R_02
1456|-4.90002|48.403027|13.9|263.6|1448270105|R_02
1457|-4.897685|48.403027|14.3|264.1|1448792243|R_02
1458|-4.955058|48.40304|1.7|64.9|1453368792|R_02
1459|-4.897998|48.40304|14|264.9|1445501950|R_02
1460|-4.900482|48.40305|12.1|262|1448010642|R_02
1461|-4.899832|48.40305|11.6|265|1447920371|R_02
1462|-4.914608|48.403053|14.7|302|1452590327|R_02
1463|-4.95497|48.403065|1.8|20.9|1459000393|R_02
1464|-4.919555|48.403065|14.9|280.8|1456996550|R_02
1465|-4.918155|48.403072|15.5|292.5|1456046187|R_02
1466|-4.901437|48.403084|14.1|260.9|1454836657|R_02
1467|-4.898587|48.40309|15.6|263.2|1444408314|R_02
1468|-4.916207|48.4031|14.8|298.9|1455546825|R_02
1469|-4.896798|48.4031|13.9|262.4|1454490774|R_02
1470|-4.899475|48.403114|14.2|266.4|1455786712|R_02
1471|-4.955712|48.40312|6.8|208.9|1457711301|R_02
1472|-4.900622|48.403126|15.4|263.7|1446369331|R_02
1473|-4.95552|48.403133|5.3|3.2|1455961092|R_02
1474|-4.897882|48.403133|12.4|265|1455267831|R_02
1475|-4.90261|48.403145|14.3|260.6|1457883789|R_02
1476|-4.897377|48.403145|14.6|262.1|1444292053|R_02
1477|-4.955323|48.403152|5.2|13.4|1447408506|R_02
1478|-4.900513|48.403156|14.2|263.9|1449652385|R_02
1479|-4.95502|48.40316|7.3|43|1452269760|R_02
1480|-4.89795|48.403164|13.9|262.3|1451985204|R_02
1481|-4.895518|48.403164|15.1|263.9|1454145346|R_02
1482|-4.917138|48.403168|15.4|300|1453713421|R_02
1483|-4.901498|48.403168|12.2|263|1450947399|R_02
1484|-4.955487|48.40317|6.3|13|1452952013|R_02
1485|-4.898303|48.403187|15.4|262.9|1448702070|R_02
1486|-4.893245|48.403194|15.4|265.2|1450257264|R_02
1487|-4.849033|48.403194|14.3|315.9|1451120772|R_02
1488|-4.900862|48.40322|13.7|264.4|1452158125|R_02
1489|-4.954975|48.403244|7.6|206.7|1451137093|R_02
1490|-4.903548|48.40327|13.6|263.3|1446887630|R_02
1491|-4.902465|48.40328|14.9|78.4|1455869742|R_02
1492|-4.897725|48.403294|14.6|263.9|1449738825|R_02
1493|-4.918072|48.403305|15.2|309.6|1450531934|R_02
1494|-4.893115|48.403305|14.7|263.7|1445850742|R_02
1495|-4.955117|48.403313|8.8|34|1444409579|R_02
1496|-4.915019|48.403313|15.2|299.4|1444033090|R_02
1497|-4.955603|48.403328|4.9|4.6|1455547828|R_02
1498|-4.891938|48.40333|15.3|266.2|1452676416|R_02
1499|-4.893215|48.403385|12.9|267|1457685512|R_02
1500|-4.955755|48.40339|6.4|3.7|1453645675|R_02
1501|-4.955333|48.403393|8|12.5|1450621949|R_02
1502|-4.894182|48.403393|14|265.1|1450689192|R_02
1503|-4.955218|48.40342|6.9|8.3|1448793497|R_02
1504|-4.915813|48.40342|15.2|305.4|1454160810|R_02
1505|-4.899432|48.40342|14.1|267.3|1446973897|R_02
1506|-4.955305|48.403435|6.7|16|1448703523|R_02
1507|-4.896997|48.40344|14.7|263.6|1450454393|R_02
1508|-4.892365|48.40345|13.1|265|1456477172|R_02
1509|-4.955029|48.403458|10.3|206.9|1454318748|R_02
1510|-4.889602|48.40346|14.1|263.7|1452841392|R_02
1511|-4.894365|48.403473|15.3|264.5|1446455635|R_02
1512|-4.895618|48.40348|15.4|262.7|1453040090|R_02
1513|-4.88914|48.40348|15.3|265|1447837828|R_02
1514|-4.894702|48.40349|14.6|264.1|1447251022|R_02
1515|-4.90094|48.403492|14.6|261.4|1447233207|R_02
1516|-4.955574|48.4035|8.7|16.7|1449049203|R_02
1517|-4.889|48.403503|14.9|264.4|1447924141|R_02
1518|-4.955345|48.403534|7.9|19.8|1448718257|R_02
1519|-4.955037|48.403534|7|11.7|1450776987|R_02
1520|-4.955353|48.403545|7|10.5|1453041219|R_02
1521|-4.91922|48.40356|15.5|301.8|1450084745|R_02
1522|-4.893342|48.40357|14.3|261.8|1449849478|R_02
1523|-4.917447|48.403572|15.5|318.6|1459162370|R_02
1524|-4.920973|48.403576|15.5|307|1457428696|R_02
1525|-4.916613|48.40358|15.8|290.5|1456478971|R_02
1526|-4.888895|48.403587|14.2|263.7|1454577122|R_02
1527|-4.955173|48.403606|6.7|196.3|1449417509|R_02
1528|-4.892858|48.403614|14.4|265.4|1455613865|R_02
1529|-4.919058|48.40362|14.8|305.7|1448201817|R_02
1530|-4.85238|48.40362|14.1|309.1|1452935090|R_02
1531|-4.887585|48.40365|15.1|265.8|1453886121|R_02
1532|-4.917113|48.403694|15.9|297.1|1456218947|R_02
1533|-4.886015|48.403694|14.8|265.3|1457169377|R_02
1534|-4.88534|48.403713|15.6|266.3|1452762853|R_02
1535|-4.955588|48.403748|7.5|355.8|1445617231|R_02
1536|-4.954785|48.403748|9.6|201.9|1445502727|R_02
1537|-4.919293|48.403755|15.6|312.8|1452951122|R_02
1538|-4.916922|48.403755|14.3|309.8|1452071789|R_02
1539|-4.889739|48.403755|13.7|259.2|1452345911|R_02
1540|-4.892185|48.40376|14.1|263|1453280999|R_02
1541|-4.88846|48.403774|15.1|263.8|1448878497|R_02
1542|-4.885042|48.403774|15.2|264|1454160506|R_02
1543|-4.955302|48.403793|9.1|11.5|1455967386|R_02
1544|-4.955215|48.4038|5|198|1456478220|R_02
1545|-4.850468|48.4038|14|310.6|1455546166|R_02
1546|-4.849822|48.4038|14|312.3|1454231106|R_02
1547|-4.916525|48.403805|15.3|306.2|1454249827|R_02
1548|-4.886713|48.403805|14.9|263.9|1454249525|R_02
1549|-4.894318|48.403812|14.8|265.5|1447319658|R_02
1550|-4.89011|48.40382|14.7|263.1|1453108141|R_02
1551|-4.954633|48.403824|6.1|39.9|1449654001|R_02
1552|-4.886625|48.403828|15.3|262.7|1450531630|R_02
1553|-4.920165|48.40383|12.4|300|1456477492|R_02
1554|-4.884287|48.40383|15.4|265.6|1447492314|R_02
1555|-4.884449|48.403862|14.9|266.5|1444032788|R_02
1556|-4.889705|48.40388|14.5|265.4|1449321965|R_02
1557|-4.884888|48.40388|14.7|264.5|1451225266|R_02
1558|-4.883335|48.40388|15.2|267.1|1452590023|R_02
1559|-4.919028|48.403885|14.9|308|1449411451|R_02
1560|-4.888882|48.403885|12.5|267|1446196126|R_02
1561|-4.884095|48.403885|15.5|263.8|1451294052|R_02
1562|-4.954272|48.403904|9.6|200.4|1451479413|R_02
1563|-4.95471|48.40394|10.2|202.3|1451381548|R_02
1564|-4.886603|48.40394|15|264.8|1455527676|R_02
1565|-4.954983|48.403942|9.8|25.2|1453282358|R_02
1566|-4.954702|48.403946|8.6|207.2|1455980291|R_02
1567|-4.885587|48.403946|14.3|264.1|1451136171|R_02
1568|-4.89044|48.403965|14.6|265|1446387211|R_02
1569|-4.889435|48.403965|14.5|263.6|1453194613|R_02
1570|-4.887147|48.40398|15.5|264.7|1445615967|R_02
1571|-4.919723|48.40399|15|313.1|1446387515|R_02
1572|-4.850163|48.404026|13.6|320.4|1451293711|R_02
1573|-4.85055|48.404034|14.4|312.8|1446991429|R_02
1574|-4.917272|48.404045|15.1|315.2|1454577423|R_02
1575|-4.953888|48.404053|10.4|199.3|1456415934|R_02
1576|-4.850622|48.404053|15.9|314.7|1450775064|R_02
1577|-4.883087|48.40406|15.9|265.6|1456218631|R_02
1578|-4.885182|48.404068|12.5|268|1458898947|R_02
1579|-4.92217|48.40407|15|306|1457185092|R_02
1580|-4.8803|48.404095|15.4|264.6|1446110098|R_02
1581|-4.882103|48.4041|14.6|265.8|1454317835|R_02
1582|-4.95488|48.40412|9.5|22.6|1445096292|R_02
1583|-4.88027|48.404125|15|267.6|1454231409|R_02
1584|-4.879187|48.404175|14.9|262.7|1450941234|R_02
1585|-4.887245|48.4042|15.6|265.3|1452950812|R_02
1586|-4.882715|48.404232|12.3|266|1446107617|R_02
1587|-4.851792|48.404232|14.6|301.2|1446902316|R_02
1588|-4.852314|48.40426|15.3|300.8|1454749474|R_02
1589|-4.954905|48.404266|7.6|199.7|1445782815|R_02
1590|-4.954669|48.404274|12|204.3|1446903531|R_02
1591|-4.883709|48.404285|15.4|266.5|1452935400|R_02
1592|-4.882727|48.404285|14.1|260.7|1450775388|R_02
1593|-4.87968|48.404285|15.7|265.2|1446825545|R_02
1594|-4.891062|48.404293|14.4|261.3|1447146822|R_02
1595|-4.954482|48.4043|5.6|206|1452855931|R_02
1596|-4.88456|48.4043|14.6|263.9|1449306567|R_02
1597|-4.87732|48.4043|15|264.7|1452503445|R_02
1598|-4.9545|48.404335|10.7|195|1452504371|R_02
1599|-4.954365|48.404335|6.7|209|1455874762|R_02
1600|-4.886832|48.404335|11.6|256|1455873442|R_02
1601|-4.851412|48.40436|15.6|314.5|1453367019|R_02
1602|-4.959537|48.404373|2.6|22.5|1454837829|R_02
1603|-4.919835|48.404377|15.2|312.6|1445616282|R_02
1604|-4.954783|48.40438|8.5|203.1|1453973107|R_02
1605|-4.882148|48.40439|15|266.2|1446902621|R_02
1606|-4.871743|48.404392|14.8|266.8|1454404225|R_02
1607|-4.9548|48.404415|9.1|202.9|1454061810|R_02
1608|-4.884707|48.404423|14.7|260.2|1454749792|R_02
1609|-4.863928|48.404423|15.2|270.6|1444407994|R_02
1610|-4.954517|48.404427|10.7|204.7|1444480545|R_02
1611|-4.879053|48.404434|15.3|265|1451121075|R_02
1612|-4.91798|48.40444|14.6|306.3|1448878798|R_02
1613|-4.88039|48.404446|14.7|265.1|1455546471|R_02
1614|-4.954232|48.40445|5|198|1445587487|R_02
1615|-4.878217|48.40446|15.1|263.9|1450620629|R_02
1616|-4.874315|48.404465|15.2|268.2|1457184627|R_02
1617|-4.879113|48.40447|15|265.4|1452420853|R_02
1618|-4.954397|48.404472|8.2|198.3|1451208329|R_02
1619|-4.954368|48.404488|9.4|198.8|1445415892|R_02
1620|-4.918235|48.404488|14.9|305.7|1453886428|R_02
1621|-4.882843|48.404488|14.9|261.5|1449479316|R_02
1622|-4.879499|48.4045|12.5|272|1452242546|R_02
1623|-4.876332|48.4045|12.1|281|1448614069|R_02
1624|-4.87564|48.4045|14.9|265|1451380619|R_02
1625|-4.882645|48.404503|15|263.5|1446297917|R_02
1626|-4.96077|48.40452|1|227|1453627655|R_02
1627|-4.884614|48.40452|14.9|264.4|1453367341|R_02
1628|-4.872623|48.404526|15.2|264.6|1451207370|R_02
1629|-4.95502|48.40454|8.1|201.8|1450258046|R_02
1630|-4.872358|48.404545|14.2|263.2|1446714529|R_02
1631|-4.871528|48.404545|15.1|267.5|1450343464|R_02
1632|-4.92016|48.40455|15.2|310.7|1449322268|R_02
1633|-4.87771|48.404552|14.9|262.9|1446282901|R_02
1634|-4.953965|48.40456|11.4|204.9|1454405232|R_02
1635|-4.954727|48.404564|9|199.4|1455547434|R_02
1636|-4.874498|48.404568|12.2|264|1448010332|R_02
1637|-4.873367|48.404587|15|266|1458998625|R_02
1638|-4.954407|48.404606|10.4|22.7|1450085896|R_02
1639|-4.874778|48.404613|15|260.3|1448114310|R_02
1640|-4.954573|48.404633|10.8|201.6|1455811101|R_02
1641|-4.851215|48.404633|11.1|309|1452847331|R_02
1642|-4.876582|48.40464|14.8|264.2|1456996127|R_02
1643|-4.954023|48.40465|11.2|25.4|1451831687|R_02
1644|-4.875299|48.40465|11.7|258|1447920066|R_02
1645|-4.920518|48.404663|15.6|316.3|1453281300|R_02
1646|-4.876194|48.404667|15.1|263.2|1447578593|R_02
1647|-4.865998|48.404667|12.3|271|1457685204|R_02
1648|-4.87511|48.40468|15.1|265.5|1454060887|R_02
1649|-4.954177|48.404686|9.7|204.1|1458315790|R_02
1650|-4.919843|48.404686|15.8|315.7|1453194928|R_02
1651|-4.875875|48.404686|15|263.9|1445936959|R_02
1652|-4.917932|48.40469|15.1|312.7|1452346216|R_02
1653|-4.875672|48.4047|15.7|263.3|1459161967|R_02
1654|-4.874965|48.40473|15|260.2|1454664311|R_02
1655|-4.874417|48.404736|14.8|263.6|1452330644|R_02
1656|-4.954065|48.40474|11|203.7|1458921491|R_02
1657|-4.87476|48.40474|14.5|268.8|1448716909|R_02
1658|-4.853415|48.404774|13.9|275.9|1449133648|R_02
1659|-4.962538|48.404785|0.8|163.3|1456133312|R_02
1660|-4.880192|48.404793|14.7|264|1446991730|R_02
1661|-4.954333|48.40481|9.4|201.7|1446283819|R_02
1662|-4.959668|48.404816|3.3|29.2|1458725593|R_02
1663|-4.954087|48.404816|11|201.7|1458999631|R_02
1664|-4.954222|48.404823|10.2|201|1447061141|R_02
1665|-4.878053|48.404827|14.7|262.1|1449392984|R_02
1666|-4.877435|48.404827|14|263.1|1451898651|R_02
1667|-4.962013|48.404835|0.8|289.1|1446024592|R_02
1668|-4.882482|48.404835|12.3|264|1445586367|R_02
1669|-4.954355|48.40489|8.9|198.4|1452331628|R_02
1670|-4.871063|48.40489|15.1|263|1447596348|R_02
1671|-4.870673|48.40489|15.3|265.9|1453712980|R_02
1672|-4.953965|48.4049|5.2|196|1449221092|R_02
1673|-4.919958|48.4049|15.4|311.2|1453108450|R_02
1674|-4.870582|48.4049|15.1|264.3|1447751398|R_02
1675|-4.853303|48.4049|14.6|295.8|1454160199|R_02
1676|-4.856815|48.404915|11.1|283|1446107297|R_02
1677|-4.959281|48.40498|4.6|19.1|1451041683|R_02
1678|-4.869468|48.404987|15.2|264.2|1449047347|R_02
1679|-4.870832|48.405|11.8|281|1455267512|R_02
1680|-4.877212|48.405014|15.2|265.4|1451830306|R_02
1681|-4.872654|48.405014|15|266.1|1444205360|R_02
1682|-4.869163|48.405014|15.3|265.9|1448269804|R_02
1683|-4.863785|48.405014|15|264.4|1447507199|R_02
1684|-4.966872|48.40502|1.1|95.5|1448357609|R_02
1685|-4.85157|48.405037|14.1|306.4|1454317532|R_02
1686|-4.869555|48.405045|15|265.9|1450516171|R_02
1687|-4.953175|48.405052|1|170.9|1456580329|R_02
1688|-4.85963|48.405075|14|266|1452841086|R_02
1689|-4.876447|48.405087|14.7|266.2|1447407064|R_02
1690|-4.962928|48.4051|1.2|265.2|1446298941|R_02
1691|-4.854728|48.4051|13.9|268.6|1448878167|R_02
1692|-4.876182|48.405117|12.8|264|1452847640|R_02
1693|-4.865198|48.405117|12.3|265|1456476862|R_02
1694|-4.872008|48.405125|15.4|263.6|1445764135|R_02
1695|-4.960707|48.40513|0.5|117.3|1458731561|R_02
1696|-4.878843|48.40514|14.9|264.9|1447060176|R_02
1697|-4.852207|48.405148|13.4|301|1452589719|R_02
1698|-4.920927|48.40516|14.7|303|1447838147|R_02
1699|-4.858498|48.405167|11.7|284|1458898630|R_02
1700|-4.921692|48.40517|14.9|303.7|1447924471|R_02
1701|-4.868155|48.40517|14.5|264.4|1445501648|R_02
1702|-4.85396|48.405178|14.7|282.7|1451224964|R_02
1703|-4.954313|48.40518|10.9|198.4|1450455132|R_02
1704|-4.962952|48.405212|1.4|300.2|1456133616|R_02
1705|-4.86506|48.40522|14.7|267|1448791927|R_02
1706|-4.86426|48.40522|15|263.7|1447664995|R_02
1707|-4.87136|48.405228|15.2|262|1445673928|R_02
1708|-4.859568|48.40523|14.8|261.4|1452676110|R_02
1709|-4.855669|48.40523|14.3|284.6|1449410840|R_02
1710|-4.960757|48.40524|6.7|165.4|1451041381|R_02
1711|-4.864573|48.405247|14.6|264.2|1454490449|R_02
1712|-4.959414|48.405254|0.7|41.9|1445851807|R_02
1713|-4.86644|48.40526|15|265|1448701769|R_02
1714|-4.86836|48.40531|15|264|1446369025|R_02
1715|-4.959037|48.405327|1.5|176|1458552803|R_02
1716|-4.954349|48.405346|11.5|204.8|1452763657|R_02
1717|-4.853777|48.405346|15|312.6|1456045568|R_02
1718|-4.953698|48.405354|10.5|202.4|1451831222|R_02
1719|-4.871538|48.405373|14.5|266|1452157822|R_02
1720|-4.869085|48.40539|15.3|261.2|1448183149|R_02
1721|-4.86252|48.405415|14.5|263.5|1449849174|R_02
1722|-4.958888|48.405445|1.3|199.9|1447234132|R_02
1723|-4.953927|48.405468|12.2|205.2|1458835093|R_02
1724|-4.922232|48.405468|14.8|308.7|1450432632|R_02
1725|-4.853394|48.405468|14.6|309|1445615642|R_02
1726|-4.867313|48.405483|15.3|265.7|1457341757|R_02
1727|-4.866777|48.405502|15|262.5|1449738524|R_02
1728|-4.953582|48.405533|10.3|206|1446197062|R_02
1729|-4.854337|48.405533|14.2|286.7|1450531319|R_02
1730|-4.959628|48.40555|2.9|157.9|1458638841|R_02
1731|-4.867813|48.40555|15.3|256.5|1446023375|R_02
1732|-4.8658|48.40555|15.4|266.8|1444291749|R_02
1733|-4.85318|48.405575|13.3|288|1452762540|R_02
1734|-4.868532|48.40558|15.2|263.7|1444479545|R_02
1735|-4.853427|48.405594|15.1|313.7|1453194252|R_02
1736|-4.854542|48.405613|14.5|273.6|1454249219|R_02
1737|-4.861968|48.405624|14.8|266.9|1446455328|R_02
1738|-4.867758|48.40566|15.1|261.7|1449652064|R_02
1739|-4.96134|48.405674|0.3|48.3|1445938187|R_02
1740|-4.923148|48.40568|12|311|1457685873|R_02
1741|-4.920183|48.405685|15.2|310.1|1447147126|R_02
1742|-4.858652|48.405685|14.9|287.5|1455699865|R_02
1743|-4.858028|48.405685|14.5|267.3|1449321664|R_02
1744|-4.857722|48.40569|14.8|260.6|1450256926|R_02
1745|-4.867913|48.40571|14.5|262.5|1451984896|R_02
1746|-4.874068|48.405712|14.6|263.4|1446887328|R_02
1747|-4.863905|48.405712|15.2|264.7|1450861559|R_02
1748|-4.922055|48.40574|15.1|310|1455959847|R_02
1749|-4.858998|48.40576|14.9|269.1|1446386907|R_02
1750|-4.922878|48.405766|15.3|307.3|1459325747|R_02
1751|-4.85881|48.405773|14.7|267|1450688837|R_02
1752|-4.862853|48.405807|14.5|263.6|1455613564|R_02
1753|-4.959047|48.405834|0.9|61.8|1447147739|R_02
1754|-4.864417|48.405834|15.8|267.3|1450454082|R_02
1755|-4.8634|48.405834|15.3|263.8|1453039789|R_02
1756|-4.922243|48.40584|14.6|306.2|1452676723|R_02
1757|-4.86279|48.405872|15.3|267.1|1451040224|R_02
1758|-4.857938|48.40588|14.5|282.8|1452071166|R_02
1759|-4.857245|48.40588|14.4|259|1447923833|R_02
1760|-4.869895|48.405884|15.2|263.6|1447232906|R_02
1761|-4.859545|48.405888|15.6|262.2|1445850427|R_02
1762|-4.953848|48.405914|9.8|24.8|1456651948|R_02
1763|-4.860267|48.40592|14.1|264.5|1452345606|R_02
1764|-4.855567|48.405922|14.5|284.1|1451135868|R_02
1765|-4.854622|48.405922|14.7|295|1455527367|R_02
1766|-4.854518|48.405922|14.9|289.5|1444464282|R_02
1767|-4.953522|48.405933|13.1|25.3|1447925439|R_02
1768|-4.922948|48.405933|12.2|310|1447920680|R_02
1769|-4.953731|48.40594|10.2|199.3|1445674926|R_02
1770|-4.959722|48.405994|0.3|246.3|1447320624|R_02
1771|-4.953613|48.406075|13.2|20.7|1452937105|R_02
1772|-4.95312|48.40608|11.5|204|1457625491|R_02
1773|-4.859557|48.40608|14.5|263.2|1453107840|R_02
1774|-4.866682|48.406097|15.3|266.3|1446973578|R_02
1775|-4.921822|48.406116|15.3|310.1|1450689493|R_02
1776|-4.863332|48.406166|11.8|267|1446195825|R_02
1777|-4.867742|48.40617|16|84.1|1455870067|R_02
1778|-4.953542|48.40624|10.5|200.6|1447597337|R_02
1779|-4.86205|48.40626|14.5|277.6|1447250698|R_02
1780|-4.953802|48.406353|10.1|205.5|1445765118|R_02
1781|-4.860058|48.406395|14.5|267.9|1447146518|R_02
1782|-4.9253|48.406437|14.6|127.4|1456313373|R_02
1783|-4.86055|48.406452|15.1|263.2|1453280686|R_02
1784|-4.957055|48.406467|2.1|358.9|1447148040|R_02
1785|-4.953228|48.4065|12.6|201.4|1448792973|R_02
1786|-4.926448|48.40658|12.2|304|1448614673|R_02
1787|-4.923755|48.4066|15.2|307.2|1447319959|R_02
1788|-4.958717|48.40663|0.8|46.4|1449739785|R_02
1789|-4.922672|48.406654|14.8|307.3|1449849791|R_02
1790|-4.953317|48.40666|12.4|23.3|1459163363|R_02
1791|-4.924333|48.40668|14.7|306.5|1446455941|R_02
1792|-4.952858|48.40671|11.6|201.5|1444033596|R_02
1793|-4.952862|48.40682|12|196.2|1453645260|R_02
1794|-4.923677|48.406853|12.6|308.3|1452851784|R_02
1795|-4.953138|48.406967|15.3|199.7|1458403090|R_02
1796|-4.953223|48.40698|10.6|198.2|1448270797|R_02
1797|-4.952555|48.407047|12.6|19.9|1449567191|R_02
1798|-4.953338|48.407112|11.1|22.8|1446370554|R_02
1799|-4.953168|48.40716|10.9|26.2|1446388485|R_02
1800|-4.861632|48.407284|12.5|278|1455873132|R_02
1801|-4.92519|48.407303|15.5|308.6|1453040391|R_02
1802|-4.959587|48.407326|9.7|350.1|1458639190|R_02
1803|-4.926424|48.407352|14.6|307.5|1452268837|R_02
1804|-4.952922|48.407413|14.5|204.1|1444408948|R_02
1805|-4.92395|48.40742|13.8|311.5|1452841775|R_02
1806|-4.953223|48.40743|13.8|203.4|1450344378|R_02
1807|-4.959949|48.407516|10|197.6|1457429199|R_02
1808|-4.952828|48.40761|11.9|200.7|1459167822|R_02
1809|-4.960424|48.407635|11.5|211.7|1445937878|R_02
1810|-4.952665|48.407665|10|207|1452243572|R_02
1811|-4.952519|48.407665|14.4|198.8|1449048288|R_02
1812|-4.952198|48.407684|10.8|195|1446801535|R_02
