MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367797260,2023-01-01T00:07:14,40.7565,-73.95848,25.9,218.9,218.0,H208,,WDJ6389,60.0,0.0,,,,69.0,A
367797260,2023-01-01T00:08:16,40.75097,-73.96413,24.2,213.0,212.0,H208,,WDJ6389,60.0,0.0,,,,69.0,A
367797260,2023-01-01T00:09:18,40.74648,-73.96813,7.2,217.5,223.0,H208,,WDJ6389,60.0,0.0,,,,69.0,A
367797260,2023-01-01T00:10:20,40.74468,-73.96949,10.5,203.0,203.0,H208,,WDJ6389,60.0,0.0,,,,69.0,A
367797260,2023-01-01T00:11:22,40.74332,-73.97104,1.4,326.1,336.0,H208,,WDJ6389,60.0,0.0,,,,69.0,A
367797260,2023-01-01T00:12:24,40.74344,-73.97107,0.1,80.7,30.0,H208,,WDJ6389,60.0,0.0,,,,69.0,A
367797260,2023-01-01T00:13:26,40.74344,-73.97106,0.0,133.3,30.0,H208,,WDJ6389,60.0,0.0,,,,69.0,A
367797260,2023-01-01T00:14:36,40.74344,-73.97107,0.0,70.9,29.0,H208,,WDJ6389,60.0,0.0,,,,69.0,A
367797260,2023-01-01T00:15:39,40.74332,-73.97095,1.8,129.2,102.0,H208,,WDJ6389,60.0,0.0,,,,69.0,A
367797260,2023-01-01T00:16:44,40.74016,-73.97135,17.3,182.2,180.0,H208,,WDJ6389,60.0,0.0,,,,69.0,A
367797260,2023-01-01T00:17:50,40.73589,-73.97124,11.0,181.8,183.0,H208,,WDJ6389,60.0,0.0,,,,69.0,A
367797260,2023-01-01T00:18:52,40.73295,-73.97194,6.8,225.2,242.0,H208,,WDJ6389,60.0,0.0,,,,69.0,A
367797260,2023-01-01T00:19:54,40.73219,-73.97298,0.5,154.3,181.0,H208,,WDJ6389,60.0,0.0,,,,69.0,A
367797260,2023-01-01T00:20:55,40.73217,-73.97298,0.0,0.0,171.0,H208,,WDJ6389,60.0,0.0,,,,69.0,A
367797260,2023-01-01T00:21:58,40.7323,-73.97289,0.2,83.2,139.0,H208,,WDJ6389,60.0,0.0,,,,69.0,A
367797260,2023-01-01T00:24:06,40.72269,-73.97045,22.6,190.5,189.0,H208,,WDJ6389,60.0,0.0,,,,69.0,A
367797260,2023-01-01T00:25:08,40.71617,-73.97201,22.6,190.1,187.0,H208,,WDJ6389,60.0,0.0,,,,69.0,A
367797260,2023-01-01T00:26:10,40.71084,-73.9751,13.8,220.2,221.0,H208,,WDJ6389,60.0,0.0,,,,69.0,A
367797260,2023-01-01T00:27:12,40.70821,-73.98015,21.8,256.7,258.0,H208,,WDJ6389,60.0,0.0,,,,69.0,A
367798430,2023-01-01T00:00:06,40.74187,-73.96143,0.0,339.5,106.0,H207,,WDJ6505,60.0,0.0,,,,60.0,A
367798430,2023-01-01T00:01:16,40.74186,-73.96143,0.0,216.8,105.0,H207,,WDJ6505,60.0,0.0,,,,60.0,A
367798430,2023-01-01T00:02:19,40.74227,-73.96211,7.8,335.5,338.0,H207,,WDJ6505,60.0,0.0,,,,60.0,A
367798430,2023-01-01T00:03:23,40.74385,-73.96574,10.0,315.5,322.0,H207,,WDJ6505,60.0,0.0,,,,60.0,A
367798430,2023-01-01T00:04:24,40.74519,-73.96829,8.0,263.8,278.0,H207,,WDJ6505,60.0,0.0,,,,60.0,A
367798430,2023-01-01T00:05:26,40.74438,-73.97027,1.5,217.5,227.0,H207,,WDJ6505,60.0,0.0,,,,60.0,A
367798430,2023-01-01T00:06:30,40.74437,-73.97035,0.1,115.7,211.0,H207,,WDJ6505,60.0,0.0,,,,60.0,A
367798430,2023-01-01T00:07:36,40.74435,-73.97034,0.0,24.3,211.0,H207,,WDJ6505,60.0,0.0,,,,60.0,A
367798430,2023-01-01T00:08:47,40.74437,-73.97036,0.0,343.1,211.0,H207,,WDJ6505,60.0,0.0,,,,60.0,A
367798430,2023-01-01T00:09:58,40.74437,-73.97034,0.0,239.3,211.0,H207,,WDJ6505,60.0,0.0,,,,60.0,A
367798430,2023-01-01T00:11:07,40.74437,-73.97034,0.0,146.0,211.0,H207,,WDJ6505,60.0,0.0,,,,60.0,A
367798430,2023-01-01T00:12:11,40.74468,-73.96997,1.0,121.1,177.0,H207,,WDJ6505,60.0,0.0,,,,60.0,A
367798430,2023-01-01T00:13:13,40.74299,-73.96751,12.2,139.2,132.0,H207,,WDJ6505,60.0,0.0,,,,60.0,A
367798430,2023-01-01T00:14:17,40.73942,-73.96618,13.7,185.5,185.0,H207,,WDJ6505,60.0,0.0,,,,60.0,A
367798430,2023-01-01T00:15:19,40.73582,-73.96651,11.8,179.8,180.0,H207,,WDJ6505,60.0,0.0,,,,60.0,A
367798430,2023-01-01T00:16:20,40.73316,-73.96578,9.0,159.7,156.0,H207,,WDJ6505,60.0,0.0,,,,60.0,A
367798430,2023-01-01T00:17:23,40.73131,-73.96414,3.3,102.7,87.0,H207,,WDJ6505,60.0,0.0,,,,60.0,A
367798430,2023-01-01T00:18:27,40.73118,-73.96364,0.3,92.7,23.0,H207,,WDJ6505,60.0,0.0,,,,60.0,A
367798430,2023-01-01T00:19:36,40.7312,-73.9636,0.1,51.2,358.0,H207,,WDJ6505,60.0,0.0,,,,60.0,A
367798430,2023-01-01T00:20:47,40.7312,-73.9636,0.0,49.6,358.0,H207,,WDJ6505,60.0,0.0,,,,60.0,A
367798430,2023-01-01T00:21:50,40.73102,-73.9637,1.0,259.3,316.0,H207,,WDJ6505,60.0,0.0,,,,60.0,A
367798430,2023-01-01T00:22:55,40.72804,-73.96543,19.0,185.1,186.0,H207,,WDJ6505,60.0,0.0,,,,60.0,A
367798430,2023-01-01T00:23:56,40.72404,-73.96561,10.4,182.0,182.0,H207,,WDJ6505,60.0,0.0,,,,60.0,A
367798430,2023-01-01T00:24:58,40.72148,-73.96522,8.5,160.5,151.0,H207,,WDJ6505,60.0,0.0,,,,60.0,A
367798430,2023-01-01T00:25:59,40.72099,-73.96498,0.0,173.2,127.0,H207,,WDJ6505,60.0,0.0,,,,60.0,A
367798430,2023-01-01T00:27:01,40.72104,-73.96502,0.0,199.1,131.0,H207,,WDJ6505,60.0,0.0,,,,60.0,A
368014310,2023-01-01T00:00:00,27.97654,-82.82492,0.0,360.0,511.0,STARSHIP IV,,WDJ8221,60.0,0.0,22.0,4.0,2.5,60.0,A
368014310,2023-01-01T00:01:09,27.97654,-82.82492,0.0,360.0,511.0,STARSHIP IV,,WDJ8221,60.0,0.0,22.0,4.0,2.5,60.0,A
368014310,2023-01-01T00:02:19,27.97654,-82.82491,0.0,360.0,511.0,STARSHIP IV,,WDJ8221,60.0,0.0,22.0,4.0,2.5,60.0,A
368014310,2023-01-01T00:03:30,27.97654,-82.82491,0.0,360.0,511.0,STARSHIP IV,,WDJ8221,60.0,0.0,22.0,4.0,2.5,60.0,A
368014310,2023-01-01T00:04:31,27.97654,-82.8249,0.0,360.0,511.0,STARSHIP IV,,WDJ8221,60.0,0.0,22.0,4.0,2.5,60.0,A
368014310,2023-01-01T00:05:39,27.97654,-82.82488,0.0,360.0,511.0,STARSHIP IV,,WDJ8221,60.0,0.0,22.0,4.0,2.5,60.0,A
368014310,2023-01-01T00:06:51,27.97653,-82.82489,0.0,360.0,511.0,STARSHIP IV,,WDJ8221,60.0,0.0,22.0,4.0,2.5,60.0,A
368014310,2023-01-01T00:08:00,27.97654,-82.8249,0.0,360.0,511.0,STARSHIP IV,,WDJ8221,60.0,0.0,22.0,4.0,2.5,60.0,A
368014310,2023-01-01T00:09:09,27.97654,-82.82489,0.0,360.0,511.0,STARSHIP IV,,WDJ8221,60.0,0.0,22.0,4.0,2.5,60.0,A
368014310,2023-01-01T00:10:21,27.97654,-82.82489,0.0,360.0,511.0,STARSHIP IV,,WDJ8221,60.0,0.0,22.0,4.0,2.5,60.0,A
368014310,2023-01-01T00:11:39,27.97655,-82.82491,0.0,360.0,511.0,STARSHIP IV,,WDJ8221,60.0,0.0,22.0,4.0,2.5,60.0,A
368014310,2023-01-01T00:12:40,27.97655,-82.8249,0.0,360.0,511.0,STARSHIP IV,,WDJ8221,60.0,0.0,22.0,4.0,2.5,60.0,A
368014310,2023-01-01T00:13:49,27.97654,-82.8249,0.0,360.0,511.0,STARSHIP IV,,WDJ8221,60.0,0.0,22.0,4.0,2.5,60.0,A
368014310,2023-01-01T00:14:59,27.97654,-82.8249,0.0,360.0,511.0,STARSHIP IV,,WDJ8221,60.0,0.0,22.0,4.0,2.5,60.0,A
368014310,2023-01-01T00:16:01,27.97654,-82.8249,0.0,360.0,511.0,STARSHIP IV,,WDJ8221,60.0,0.0,22.0,4.0,2.5,60.0,A
368014310,2023-01-01T00:17:09,27.97654,-82.8249,0.0,360.0,511.0,STARSHIP IV,,WDJ8221,60.0,0.0,22.0,4.0,2.5,60.0,A
368014310,2023-01-01T00:18:11,27.97654,-82.8249,0.0,360.0,511.0,STARSHIP IV,,WDJ8221,60.0,0.0,22.0,4.0,2.5,60.0,A
368014310,2023-01-01T00:19:19,27.97654,-82.82489,0.0,360.0,511.0,STARSHIP IV,,WDJ8221,60.0,0.0,22.0,4.0,2.5,60.0,A
368014310,2023-01-01T00:20:29,27.97653,-82.8249,0.0,360.0,511.0,STARSHIP IV,,WDJ8221,60.0,0.0,22.0,4.0,2.5,60.0,A
368014310,2023-01-01T00:21:41,27.97654,-82.8249,0.0,360.0,511.0,STARSHIP IV,,WDJ8221,60.0,0.0,22.0,4.0,2.5,60.0,A
368014310,2023-01-01T00:22:50,27.97654,-82.82491,0.0,360.0,511.0,STARSHIP IV,,WDJ8221,60.0,0.0,22.0,4.0,2.5,60.0,A
368014310,2023-01-01T00:23:59,27.97653,-82.82489,0.0,360.0,511.0,STARSHIP IV,,WDJ8221,60.0,0.0,22.0,4.0,2.5,60.0,A
368014310,2023-01-01T00:25:11,27.97654,-82.82491,0.0,360.0,511.0,STARSHIP IV,,WDJ8221,60.0,0.0,22.0,4.0,2.5,60.0,A
368014310,2023-01-01T00:27:30,27.97653,-82.82491,0.0,360.0,511.0,STARSHIP IV,,WDJ8221,60.0,0.0,22.0,4.0,2.5,60.0,A
368014310,2023-01-01T00:28:39,27.97654,-82.82491,0.0,360.0,511.0,STARSHIP IV,,WDJ8221,60.0,0.0,22.0,4.0,2.5,60.0,A
368018070,2023-01-01T00:00:01,37.79347,-122.28239,11.2,78.0,71.0,ARGO,,WDJ8605,60.0,0.0,41.0,12.0,0.0,60.0,A
368018070,2023-01-01T00:01:02,37.79433,-122.28056,3.7,54.4,43.0,ARGO,,WDJ8605,60.0,0.0,41.0,12.0,0.0,60.0,A
368018070,2023-01-01T00:02:04,37.79464,-122.2802,0.8,27.7,25.0,ARGO,,WDJ8605,60.0,0.0,41.0,12.0,0.0,60.0,A
368018070,2023-01-01T00:03:06,37.79463,-122.28022,0.0,17.2,25.0,ARGO,,WDJ8605,60.0,0.0,41.0,12.0,0.0,60.0,A
368018070,2023-01-01T00:04:16,37.79463,-122.28019,0.0,17.2,25.0,ARGO,,WDJ8605,60.0,0.0,41.0,12.0,0.0,60.0,A
368018070,2023-01-01T00:05:27,37.79464,-122.28019,0.0,17.2,25.0,ARGO,,WDJ8605,60.0,0.0,41.0,12.0,0.0,60.0,A
368018070,2023-01-01T00:06:37,37.79465,-122.2802,0.0,17.2,25.0,ARGO,,WDJ8605,60.0,0.0,41.0,12.0,0.0,60.0,A
368018070,2023-01-01T00:07:46,37.79464,-122.28017,0.0,17.2,25.0,ARGO,,WDJ8605,60.0,0.0,41.0,12.0,0.0,60.0,A
368018070,2023-01-01T00:08:57,37.79464,-122.2802,0.0,17.2,25.0,ARGO,,WDJ8605,60.0,0.0,41.0,12.0,0.0,60.0,A
368018070,2023-01-01T00:10:05,37.79462,-122.28017,0.0,17.2,25.0,ARGO,,WDJ8605,60.0,0.0,41.0,12.0,0.0,60.0,A
368018070,2023-01-01T00:11:16,37.79464,-122.28018,0.0,17.2,25.0,ARGO,,WDJ8605,60.0,0.0,41.0,12.0,0.0,60.0,A
368018070,2023-01-01T00:12:26,37.79463,-122.28016,0.0,17.2,25.0,ARGO,,WDJ8605,60.0,0.0,41.0,12.0,0.0,60.0,A
368018070,2023-01-01T00:13:36,37.79466,-122.28018,0.0,17.2,25.0,ARGO,,WDJ8605,60.0,0.0,41.0,12.0,0.0,60.0,A
368018070,2023-01-01T00:14:45,37.79463,-122.28017,0.0,17.2,25.0,ARGO,,WDJ8605,60.0,0.0,41.0,12.0,0.0,60.0,A
368018070,2023-01-01T00:15:47,37.79433,-122.28036,3.7,207.3,27.0,ARGO,,WDJ8605,60.0,0.0,41.0,12.0,0.0,60.0,A
368018070,2023-01-01T00:16:49,37.79378,-122.28076,1.4,176.2,303.0,ARGO,,WDJ8605,60.0,0.0,41.0,12.0,0.0,60.0,A
368018070,2023-01-01T00:17:53,37.79341,-122.28418,12.7,255.9,258.0,ARGO,,WDJ8605,60.0,0.0,41.0,12.0,0.0,60.0,A
368018070,2023-01-01T00:18:56,37.79269,-122.28869,12.4,259.4,261.0,ARGO,,WDJ8605,60.0,0.0,41.0,12.0,0.0,60.0,A
368018070,2023-01-01T00:20:06,37.79238,-122.29385,12.7,268.4,265.0,ARGO,,WDJ8605,60.0,0.0,41.0,12.0,0.0,60.0,A
368018070,2023-01-01T00:21:10,37.79133,-122.29927,16.0,260.7,263.0,ARGO,,WDJ8605,60.0,0.0,41.0,12.0,0.0,60.0,A
368018070,2023-01-01T00:22:16,37.79165,-122.30428,11.0,280.9,284.0,ARGO,,WDJ8605,60.0,0.0,41.0,12.0,0.0,60.0,A
368018070,2023-01-01T00:23:22,37.79296,-122.30979,21.6,289.4,288.0,ARGO,,WDJ8605,60.0,0.0,41.0,12.0,0.0,60.0,A
368018070,2023-01-01T00:24:24,37.79525,-122.31868,26.4,286.0,283.0,ARGO,,WDJ8605,60.0,0.0,41.0,12.0,0.0,60.0,A
368018070,2023-01-01T00:25:26,37.79745,-122.32833,27.8,288.5,283.0,ARGO,,WDJ8605,60.0,0.0,41.0,12.0,0.0,60.0,A
368018070,2023-01-01T00:26:28,37.79718,-122.33835,28.7,257.0,260.0,ARGO,,WDJ8605,60.0,0.0,41.0,12.0,0.0,60.0,A
368039750,2023-01-01T00:00:07,38.57677,-90.22296,5.6,45.1,511.0,PRAIRIE HARVEST,,WDK2871,31.0,0.0,22.0,9.0,2.9,31.0,A
368039750,2023-01-01T00:01:09,38.57783,-90.22148,5.2,52.6,511.0,PRAIRIE HARVEST,,WDK2871,31.0,0.0,22.0,9.0,2.9,31.0,A
368039750,2023-01-01T00:02:20,38.57904,-90.21966,5.6,50.2,511.0,PRAIRIE HARVEST,,WDK2871,31.0,0.0,22.0,9.0,2.9,31.0,A
368039750,2023-01-01T00:03:27,38.58015,-90.21788,5.6,53.2,511.0,PRAIRIE HARVEST,,WDK2871,31.0,0.0,22.0,9.0,2.9,31.0,A
368039750,2023-01-01T00:04:29,38.58113,-90.21637,4.9,51.7,511.0,PRAIRIE HARVEST,,WDK2871,31.0,0.0,22.0,9.0,2.9,31.0,A
368039750,2023-01-01T00:05:38,38.58217,-90.21488,4.8,47.5,511.0,PRAIRIE HARVEST,,WDK2871,31.0,0.0,22.0,9.0,2.9,31.0,A
368039750,2023-01-01T00:06:48,38.58305,-90.21377,1.9,34.0,511.0,PRAIRIE HARVEST,,WDK2871,31.0,0.0,22.0,9.0,2.9,31.0,A
368039750,2023-01-01T00:07:49,38.58314,-90.2137,0.0,40.7,511.0,PRAIRIE HARVEST,,WDK2871,31.0,0.0,22.0,9.0,2.9,31.0,A
368039750,2023-01-01T00:08:58,38.58311,-90.21367,0.0,40.7,511.0,PRAIRIE HARVEST,,WDK2871,31.0,0.0,22.0,9.0,2.9,31.0,A
368039750,2023-01-01T00:09:59,38.58314,-90.21368,0.0,40.7,511.0,PRAIRIE HARVEST,,WDK2871,31.0,0.0,22.0,9.0,2.9,31.0,A
368039750,2023-01-01T00:11:07,38.58315,-90.21369,0.0,40.7,511.0,PRAIRIE HARVEST,,WDK2871,31.0,0.0,22.0,9.0,2.9,31.0,A
368039750,2023-01-01T00:12:08,38.58315,-90.2137,0.0,114.7,511.0,PRAIRIE HARVEST,,WDK2871,31.0,0.0,22.0,9.0,2.9,31.0,A
368039750,2023-01-01T00:13:10,38.58301,-90.21388,4.0,228.9,511.0,PRAIRIE HARVEST,,WDK2871,31.0,0.0,22.0,9.0,2.9,31.0,A
368039750,2023-01-01T00:14:18,38.58282,-90.21439,1.5,67.6,511.0,PRAIRIE HARVEST,,WDK2871,31.0,0.0,22.0,9.0,2.9,31.0,A
368039750,2023-01-01T00:15:20,38.58297,-90.21246,6.5,75.3,511.0,PRAIRIE HARVEST,,WDK2871,31.0,0.0,22.0,9.0,2.9,31.0,A
368039750,2023-01-01T00:16:29,38.58381,-90.21005,5.5,59.3,511.0,PRAIRIE HARVEST,,WDK2871,31.0,0.0,22.0,9.0,2.9,31.0,A
368039750,2023-01-01T00:17:30,38.58472,-90.20834,6.2,50.2,511.0,PRAIRIE HARVEST,,WDK2871,31.0,0.0,22.0,9.0,2.9,31.0,A
368039750,2023-01-01T00:18:39,38.58604,-90.20644,6.2,47.3,511.0,PRAIRIE HARVEST,,WDK2871,31.0,0.0,22.0,9.0,2.9,31.0,A
368039750,2023-01-01T00:19:49,38.58749,-90.20464,6.0,42.6,511.0,PRAIRIE HARVEST,,WDK2871,31.0,0.0,22.0,9.0,2.9,31.0,A
368039750,2023-01-01T00:20:50,38.58874,-90.20315,6.0,42.7,511.0,PRAIRIE HARVEST,,WDK2871,31.0,0.0,22.0,9.0,2.9,31.0,A
368039750,2023-01-01T00:21:58,38.59015,-90.20148,6.1,41.3,511.0,PRAIRIE HARVEST,,WDK2871,31.0,0.0,22.0,9.0,2.9,31.0,A
368039750,2023-01-01T00:22:59,38.59146,-90.2001,6.1,37.2,511.0,PRAIRIE HARVEST,,WDK2871,31.0,0.0,22.0,9.0,2.9,31.0,A
368039750,2023-01-01T00:25:10,38.5945,-90.1976,6.2,26.7,511.0,PRAIRIE HARVEST,,WDK2871,31.0,0.0,22.0,9.0,2.9,31.0,A
368039750,2023-01-01T00:26:17,38.59595,-90.19693,3.1,5.6,511.0,PRAIRIE HARVEST,,WDK2871,31.0,0.0,22.0,9.0,2.9,31.0,A
368039750,2023-01-01T00:27:18,38.59652,-90.19705,1.4,346.3,511.0,PRAIRIE HARVEST,,WDK2871,31.0,0.0,22.0,9.0,2.9,31.0,A
368045410,2023-01-01T00:00:00,27.84012,-97.0692,0.0,140.5,511.0,JOSEPH F WEBER,IMO1012865430,WDK3453,60.0,15.0,46.0,16.0,3.3,60.0,A
368045410,2023-01-01T00:01:09,27.84013,-97.06922,0.0,140.5,511.0,JOSEPH F WEBER,IMO1012865430,WDK3453,60.0,15.0,46.0,16.0,3.3,60.0,A
368045410,2023-01-01T00:02:20,27.84011,-97.0692,0.0,140.5,511.0,JOSEPH F WEBER,IMO1012865430,WDK3453,60.0,15.0,46.0,16.0,3.3,60.0,A
368045410,2023-01-01T00:03:21,27.84013,-97.06919,0.0,140.5,511.0,JOSEPH F WEBER,IMO1012865430,WDK3453,60.0,15.0,46.0,16.0,3.3,60.0,A
368045410,2023-01-01T00:04:29,27.84011,-97.06922,0.0,140.5,511.0,JOSEPH F WEBER,IMO1012865430,WDK3453,60.0,15.0,46.0,16.0,3.3,60.0,A
368045410,2023-01-01T00:05:39,27.84014,-97.06921,0.0,140.5,511.0,JOSEPH F WEBER,IMO1012865430,WDK3453,60.0,15.0,46.0,16.0,3.3,60.0,A
368045410,2023-01-01T00:06:50,27.84012,-97.06917,0.0,140.5,511.0,JOSEPH F WEBER,IMO1012865430,WDK3453,60.0,15.0,46.0,16.0,3.3,60.0,A
368045410,2023-01-01T00:07:59,27.84077,-97.06929,6.3,7.0,511.0,JOSEPH F WEBER,IMO1012865430,WDK3453,60.0,15.0,46.0,16.0,3.3,60.0,A
368045410,2023-01-01T00:09:00,27.84295,-97.06903,6.8,350.1,511.0,JOSEPH F WEBER,IMO1012865430,WDK3453,60.0,15.0,46.0,16.0,3.3,60.0,A
368045410,2023-01-01T00:10:10,27.84397,-97.06981,0.9,314.6,511.0,JOSEPH F WEBER,IMO1012865430,WDK3453,60.0,15.0,46.0,16.0,3.3,60.0,A
368045410,2023-01-01T00:11:19,27.84399,-97.06987,0.0,347.2,511.0,JOSEPH F WEBER,IMO1012865430,WDK3453,60.0,15.0,46.0,16.0,3.3,60.0,A
368045410,2023-01-01T00:12:20,27.84399,-97.06986,0.0,347.2,511.0,JOSEPH F WEBER,IMO1012865430,WDK3453,60.0,15.0,46.0,16.0,3.3,60.0,A
368045410,2023-01-01T00:13:30,27.84401,-97.06986,0.0,347.2,511.0,JOSEPH F WEBER,IMO1012865430,WDK3453,60.0,15.0,46.0,16.0,3.3,60.0,A
368045410,2023-01-01T00:14:39,27.84401,-97.06982,0.0,347.2,511.0,JOSEPH F WEBER,IMO1012865430,WDK3453,60.0,15.0,46.0,16.0,3.3,60.0,A
368045410,2023-01-01T00:15:49,27.84398,-97.06984,0.0,347.2,511.0,JOSEPH F WEBER,IMO1012865430,WDK3453,60.0,15.0,46.0,16.0,3.3,60.0,A
368045410,2023-01-01T00:17:00,27.84399,-97.06985,0.0,347.2,511.0,JOSEPH F WEBER,IMO1012865430,WDK3453,60.0,15.0,46.0,16.0,3.3,60.0,A
368045410,2023-01-01T00:18:10,27.84399,-97.06984,0.0,347.2,511.0,JOSEPH F WEBER,IMO1012865430,WDK3453,60.0,15.0,46.0,16.0,3.3,60.0,A
368045410,2023-01-01T00:19:19,27.84398,-97.06983,0.0,347.2,511.0,JOSEPH F WEBER,IMO1012865430,WDK3453,60.0,15.0,46.0,16.0,3.3,60.0,A
368045410,2023-01-01T00:20:30,27.84398,-97.06982,0.0,347.2,511.0,JOSEPH F WEBER,IMO1012865430,WDK3453,60.0,15.0,46.0,16.0,3.3,60.0,A
368045410,2023-01-01T00:21:34,27.84401,-97.06984,0.0,347.2,511.0,JOSEPH F WEBER,IMO1012865430,WDK3453,60.0,15.0,46.0,16.0,3.3,60.0,A
368045410,2023-01-01T00:22:40,27.84292,-97.06931,8.2,158.3,511.0,JOSEPH F WEBER,IMO1012865430,WDK3453,60.0,15.0,46.0,16.0,3.3,60.0,A
368045410,2023-01-01T00:23:49,27.84103,-97.06943,3.7,217.9,511.0,JOSEPH F WEBER,IMO1012865430,WDK3453,60.0,15.0,46.0,16.0,3.3,60.0,A
368045410,2023-01-01T00:25:00,27.84011,-97.06975,1.4,164.7,511.0,JOSEPH F WEBER,IMO1012865430,WDK3453,60.0,15.0,46.0,16.0,3.3,60.0,A
368045410,2023-01-01T00:26:11,27.84,-97.06972,0.0,123.4,511.0,JOSEPH F WEBER,IMO1012865430,WDK3453,60.0,15.0,46.0,16.0,3.3,60.0,A
368045410,2023-01-01T00:27:20,27.83999,-97.06971,0.0,123.4,511.0,JOSEPH F WEBER,IMO1012865430,WDK3453,60.0,15.0,46.0,16.0,3.3,60.0,A
368047220,2023-01-01T00:00:02,30.12972,-91.02826,0.1,36.0,511.0,VIRGINIA,,WDK3640,52.0,15.0,23.0,9.0,0.0,52.0,A
368047220,2023-01-01T00:01:12,30.1302,-91.02752,3.8,34.8,511.0,VIRGINIA,,WDK3640,52.0,15.0,23.0,9.0,0.0,52.0,A
368047220,2023-01-01T00:02:24,30.13048,-91.02726,2.6,59.6,511.0,VIRGINIA,,WDK3640,52.0,15.0,23.0,9.0,0.0,52.0,A
368047220,2023-01-01T00:03:33,30.13085,-91.02635,0.1,64.1,511.0,VIRGINIA,,WDK3640,52.0,15.0,23.0,9.0,0.0,52.0,A
368047220,2023-01-01T00:04:54,30.13018,-91.02725,4.6,241.6,511.0,VIRGINIA,,WDK3640,52.0,15.0,23.0,9.0,0.0,52.0,A
368047220,2023-01-01T00:06:04,30.12917,-91.0286,2.0,247.0,511.0,VIRGINIA,,WDK3640,52.0,15.0,23.0,9.0,0.0,52.0,A
368047220,2023-01-01T00:07:07,30.12916,-91.02872,0.0,237.5,511.0,VIRGINIA,,WDK3640,52.0,15.0,23.0,9.0,0.0,52.0,A
368047220,2023-01-01T00:08:14,30.12912,-91.02869,0.0,296.5,511.0,VIRGINIA,,WDK3640,52.0,15.0,23.0,9.0,0.0,52.0,A
368047220,2023-01-01T00:09:44,30.12902,-91.02865,0.3,170.6,511.0,VIRGINIA,,WDK3640,52.0,15.0,23.0,9.0,0.0,52.0,A
368047220,2023-01-01T00:10:53,30.12934,-91.02822,2.4,48.7,511.0,VIRGINIA,,WDK3640,52.0,15.0,23.0,9.0,0.0,52.0,A
368047220,2023-01-01T00:12:03,30.12984,-91.02742,2.6,58.9,511.0,VIRGINIA,,WDK3640,52.0,15.0,23.0,9.0,0.0,52.0,A
368047220,2023-01-01T00:13:13,30.13021,-91.02665,2.3,56.2,511.0,VIRGINIA,,WDK3640,52.0,15.0,23.0,9.0,0.0,52.0,A
368047220,2023-01-01T00:14:18,30.13067,-91.02608,2.1,40.3,511.0,VIRGINIA,,WDK3640,52.0,15.0,23.0,9.0,0.0,52.0,A
368047220,2023-01-01T00:15:24,30.13114,-91.02565,1.0,37.1,511.0,VIRGINIA,,WDK3640,52.0,15.0,23.0,9.0,0.0,52.0,A
368047220,2023-01-01T00:16:33,30.1313,-91.02557,0.0,71.7,511.0,VIRGINIA,,WDK3640,52.0,15.0,23.0,9.0,0.0,52.0,A
368047220,2023-01-01T00:17:42,30.13133,-91.02554,0.0,48.1,511.0,VIRGINIA,,WDK3640,52.0,15.0,23.0,9.0,0.0,52.0,A
368047220,2023-01-01T00:18:53,30.13132,-91.02555,0.0,33.3,511.0,VIRGINIA,,WDK3640,52.0,15.0,23.0,9.0,0.0,52.0,A
368047220,2023-01-01T00:19:54,30.1314,-91.02546,0.0,53.2,511.0,VIRGINIA,,WDK3640,52.0,15.0,23.0,9.0,0.0,52.0,A
368047220,2023-01-01T00:21:13,30.13141,-91.02543,0.0,23.5,511.0,VIRGINIA,,WDK3640,52.0,15.0,23.0,9.0,0.0,52.0,A
368047220,2023-01-01T00:22:24,30.13142,-91.02543,0.0,24.1,511.0,VIRGINIA,,WDK3640,52.0,15.0,23.0,9.0,0.0,52.0,A
368047220,2023-01-01T00:23:32,30.13143,-91.02544,0.0,22.7,511.0,VIRGINIA,,WDK3640,52.0,15.0,23.0,9.0,0.0,52.0,A
368047220,2023-01-01T00:24:33,30.13138,-91.02548,0.2,237.6,511.0,VIRGINIA,,WDK3640,52.0,15.0,23.0,9.0,0.0,52.0,A
368047220,2023-01-01T00:25:43,30.13136,-91.02551,0.0,277.2,511.0,VIRGINIA,,WDK3640,52.0,15.0,23.0,9.0,0.0,52.0,A
368047220,2023-01-01T00:26:52,30.13139,-91.02551,0.0,278.7,511.0,VIRGINIA,,WDK3640,52.0,15.0,23.0,9.0,0.0,52.0,A
368047220,2023-01-01T00:27:53,30.13141,-91.02556,0.0,295.0,511.0,VIRGINIA,,WDK3640,52.0,15.0,23.0,9.0,0.0,52.0,A
368053340,2023-01-01T00:00:05,37.79106,-122.3387,18.0,210.5,511.0,CHRISTINE ELIZABETH,IMO1147419,WDK4248,60.0,0.0,14.0,6.0,2.0,60.0,A
368053340,2023-01-01T00:01:11,37.78606,-122.34145,17.9,197.0,511.0,CHRISTINE ELIZABETH,IMO1147419,WDK4248,60.0,0.0,14.0,6.0,2.0,60.0,A
368053340,2023-01-01T00:02:17,37.78068,-122.34289,18.3,184.3,511.0,CHRISTINE ELIZABETH,IMO1147419,WDK4248,60.0,0.0,14.0,6.0,2.0,60.0,A
