,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
1130,368012040,2023-01-01T00:00:04,40.76325,-74.0021,0.0,299.1,511.0,CIRCLE LINE LIBERTY,,WDJ7989,60.0,0.0,50.0,11.0,2.3,60.0,A
1131,303940000,2023-01-01T00:00:04,39.26199,-76.60134,0.0,270.1,136.0,CAPE WRATH,IMO7826166,WRGJ,70.0,0.0,212.0,32.0,11.6,70.0,A
1132,367744130,2023-01-01T00:00:06,29.93802,-90.14235,0.1,327.2,511.0,TAK I,,WDI8985,31.0,0.0,16.0,6.0,,79.0,A
1133,368252420,2023-01-01T00:00:07,29.91513,-91.23462,6.1,132.5,127.0,CAPTAIN ROY DANIELS,,WDM9414,57.0,0.0,24.0,10.0,0.0,57.0,A
1134,368014310,2023-01-01T00:00:00,27.97654,-82.82492,0.0,360.0,511.0,STARSHIP IV,,WDJ8221,60.0,0.0,22.0,4.0,2.5,60.0,A
1135,367589290,2023-01-01T00:00:04,28.91184,-95.35684,0.0,250.4,203.0,PROVIDER,,WDG9586,31.0,12.0,25.0,,,57.0,A
1136,366995670,2023-01-01T00:00:10,28.95081,-95.33226,0.0,262.8,188.0,PACESETTER,,WDC2620,31.0,12.0,15.0,6.0,,57.0,A
1137,367598830,2023-01-01T00:00:03,29.84696,-90.06096,0.0,0.0,511.0,LADY JOYELLE,,WDH2555,31.0,0.0,20.0,,,52.0,A
1138,367599850,2023-01-01T00:00:03,30.49715,-91.19377,0.0,244.1,358.0,BRIAN LEE TESTE,,WDH2656,31.0,12.0,23.0,9.0,,56.0,A
1139,338025000,2023-01-01T00:00:08,29.49349,-94.86749,0.0,237.7,149.0,G L 54,,WDH5375,90.0,3.0,54.0,18.0,,33.0,A
1140,367771970,2023-01-01T00:00:07,29.14619,-90.21099,0.0,46.4,331.0,FAST LION,IMO9772967,WDJ3848,60.0,5.0,58.0,,,90.0,A
1141,538005422,2023-01-01T00:00:02,30.04541,-90.67575,10.1,55.8,57.0,RIVER SHINER,IMO9289752,V7DR3,80.0,0.0,227.0,32.0,14.3,80.0,A
1142,367140960,2023-01-01T00:00:05,29.89873,-90.08016,0.0,228.4,511.0,ROSS A GRAND,IMO8635409,WDD4159,31.0,0.0,16.0,6.0,,31.0,A
1143,538007275,2023-01-01T00:00:01,28.59696,-94.52037,0.0,168.2,136.0,SEA RUBY,IMO9779616,V7EQ7,80.0,1.0,333.0,60.0,11.0,80.0,A
1144,563073700,2023-01-01T00:00:01,30.66644,-88.03236,1.9,135.4,153.0,MAERSK MEMPHIS,IMO9348651,9V6171,71.0,0.0,299.0,40.0,12.6,71.0,A
1145,367565660,2023-01-01T00:00:02,37.01189,-88.25618,0.0,152.0,132.0,GABE GATTLE,,WDI8818,31.0,0.0,48.0,12.0,,31.0,A
1146,368103470,2023-01-01T00:00:06,30.50038,-91.20056,0.0,247.4,511.0,CHARLES CUTHBERT,,WDK9413,31.0,0.0,20.0,8.0,2.8,31.0,A
1147,367675880,2023-01-01T00:00:03,30.0595,-93.43945,5.9,91.9,92.0,CAPT. ELLIOT CROCHET,IMO1259540,WDJ4739,57.0,12.0,115.0,34.0,3.0,57.0,A
1148,368029490,2023-01-01T00:00:04,29.59691,-90.6728,0.0,243.4,511.0,MISS ELLA MAE,IMO0623795,WDJ9796,52.0,0.0,22.0,7.0,2.5,52.0,A
1149,311000660,2023-01-01T00:00:03,25.35895,-80.0247,17.5,201.5,199.0,SYMPHONY OF THE SEAS,IMO9744001,C6DF6,69.0,0.0,362.0,66.0,9.3,69.0,A
1150,367152910,2023-01-01T00:00:04,26.111,-80.10724,0.0,343.5,279.0,GALLANT LADY,IMO9415284,WDD5044,37.0,0.0,48.0,8.0,2.1,37.0,A
1151,367064160,2023-01-01T00:00:00,41.49078,-71.32672,0.0,360.0,511.0,NORTHEAST PILOT II,,WSC3525,90.0,15.0,14.0,4.0,,50.0,A
1152,367076910,2023-01-01T00:00:08,29.43452,-89.95141,0.0,304.9,511.0,BRENDA B,,WDC7783,31.0,0.0,18.0,6.0,,31.0,A
1153,367599760,2023-01-01T00:00:03,35.51699,-90.00174,5.2,45.7,511.0,RILEY ELIZABETH,,WDH2648,31.0,12.0,39.0,12.0,,57.0,A
1154,368208250,2023-01-01T00:00:08,29.78222,-91.17784,3.9,27.1,28.0,TOM CORNWELL,,WDM4631,57.0,0.0,207.0,22.0,3.0,57.0,A
1155,367743720,2023-01-01T00:00:08,32.91106,-79.94557,0.0,30.0,511.0,ISLAND PROGRESS,IMO8987096,WDI8943,31.0,0.0,21.0,7.0,,52.0,A
1156,366980410,2023-01-01T00:00:04,37.20867,-76.78587,13.1,330.6,511.0,SURRY,,WQZ5587,60.0,0.0,57.0,19.0,,60.0,A
1157,367799820,2023-01-01T00:00:01,37.76582,-122.33864,0.1,86.4,346.0,DR RAY,,WDJ6645,31.0,0.0,26.0,9.0,,57.0,A
1158,368396216,2023-01-01T00:00:00,40.40906,-73.99595,0.0,18.6,511.0,SEASTREAK NEW JERSEY,IMO9099344,WDE4029,40.0,15.0,44.0,12.0,0.0,40.0,A
1159,368269160,2023-01-01T00:00:07,46.20561,-124.23677,4.1,75.3,511.0,NEW ERA,,WDN3178,30.0,0.0,24.0,7.0,3.5,30.0,A
1160,366772990,2023-01-01T00:00:00,47.81022,-122.40201,15.5,241.4,235.0,WSF KALEETAN,IMO8835346,WY2512,60.0,0.0,116.0,22.0,5.6,60.0,A
1161,367304280,2023-01-01T00:00:10,38.77846,-84.01041,4.6,347.6,511.0,JENNY ANN,,WDD8897,31.0,15.0,11.0,4.0,,31.0,A
1162,367597650,2023-01-01T00:00:04,40.78886,-73.91895,0.0,280.0,30.0,ROCKAWAY,IMO9648063,WDH2443,90.0,0.0,88.0,21.0,4.6,80.0,A
1163,367511270,2023-01-01T00:00:09,30.02182,-93.98198,0.0,99.8,511.0,DOUGLAS MURPHY,,WDG2017,31.0,12.0,21.0,,,57.0,A
1164,368106830,2023-01-01T00:00:05,27.8142,-97.41176,0.0,279.4,6.0,COOPER K,IMO9890252,WDK9813,52.0,0.0,30.0,13.0,6.4,52.0,A
1165,368256040,2023-01-01T00:00:01,29.93173,-90.33119,0.8,360.0,511.0,JACK ESTES,IMO1323487,WDM9802,52.0,0.0,21.0,10.0,0.0,52.0,A
1166,366887300,2023-01-01T00:00:03,47.58988,-122.3501,0.0,221.4,358.0,GUARD,IMO9139830,WCY2823,52.0,0.0,39.0,11.0,5.4,52.0,A
1167,316001265,2023-01-01T00:00:04,48.88136,-123.57437,1.5,95.8,102.0,QUINITSA,IMO7710965,CZ8734,60.0,0.0,75.0,19.0,1.5,60.0,A
1168,316023341,2023-01-01T00:00:04,43.63605,-79.35167,0.0,329.0,329.0,WHITEFISH BAY,IMO9639880,CFN6287,70.0,0.0,225.0,23.0,14.8,70.0,A
1169,316022999,2023-01-01T00:00:05,30.14581,-85.72914,0.0,0.0,511.0,ER,,VA5244,37.0,,,,,,B
1170,367548170,2023-01-01T00:00:02,30.06175,-94.05632,0.1,243.6,511.0,KHLOE,,WDG5589,31.0,15.0,17.0,,,31.0,A
1171,367402450,2023-01-01T00:00:07,38.42543,-82.59988,0.0,299.5,511.0,ENID DIBERT,,WDE8178,31.0,0.0,34.0,10.0,,31.0,A
1172,367427550,2023-01-01T00:00:04,29.14533,-90.21189,0.0,232.3,511.0,TRAILBLAZER,IMO8310138,WDF2338,37.0,0.0,44.0,10.0,4.0,90.0,A
1173,367004950,2023-01-01T00:00:03,30.73459,-88.04142,3.5,348.5,511.0,JUDSON B,,WDC3268,31.0,15.0,17.0,6.0,,52.0,A
1174,367442150,2023-01-01T00:00:02,29.0988,-90.16355,0.6,262.4,77.0,JON CADE,IMO9553165,WDF3627,60.0,0.0,52.0,9.0,2.2,0.0,A
1175,369240000,2023-01-01T00:00:04,28.1874,-89.87448,9.1,162.0,155.0,PEYTON CANDIES,IMO9551507,WTAF,90.0,0.0,86.0,18.0,6.2,70.0,A
1176,367379290,2023-01-01T00:00:01,30.28926,-91.22053,1.2,107.1,511.0,DORELLA BANTA,,WDE6366,31.0,15.0,21.0,8.0,,31.0,A
1177,366757230,2023-01-01T00:00:07,29.79041,-80.26819,11.5,196.9,194.0,GARY CHOUEST,IMO9132313,WCY7287,90.0,0.0,81.0,18.0,7.0,38.0,A
1178,367398930,2023-01-01T00:00:03,29.90043,-90.08058,0.0,253.6,511.0,PAT VOSS,,WDE7886,31.0,0.0,33.0,10.0,,52.0,A
1179,367558650,2023-01-01T00:00:08,37.82896,-76.27881,0.0,221.8,511.0,RAPPAHANNOCK,IMO8115710,WDG6592,30.0,0.0,58.0,12.0,3.5,30.0,A
1180,366977480,2023-01-01T00:00:00,30.42944,-91.20171,0.0,76.3,511.0,FLICKER,,WDB9507,31.0,15.0,15.0,7.0,,10.0,A
1181,367155810,2023-01-01T00:00:13,30.30358,-87.72862,0.0,360.0,511.0,OUR MOTHER,IMO8940426,WDD5260,30.0,15.0,27.0,7.0,,0.0,A
1182,368097520,2023-01-01T00:00:01,30.46595,-91.19454,0.0,144.5,357.0,AUSTIN,,WDK8799,57.0,12.0,117.0,17.0,2.8,57.0,A
1183,241080000,2023-01-01T00:00:08,48.59718,-122.60627,0.1,238.0,137.0,CAPTAIN MICHAEL,IMO9531480,SVBF2,80.0,1.0,274.0,48.0,17.0,80.0,A
1184,368140540,2023-01-01T00:00:08,29.77441,-95.10132,0.0,357.6,263.0,CAPT DUB ALLEN,,WDL5376,57.0,12.0,115.0,18.0,2.8,57.0,A
1185,367389480,2023-01-01T00:00:05,40.63954,-74.15127,0.0,244.1,511.0,MAVERICK,,WDE7139,31.0,0.0,18.0,6.0,,52.0,A
1186,367677450,2023-01-01T00:00:03,27.82017,-97.47605,0.0,224.1,290.0,CAPT JAMES,,WDI2369,31.0,12.0,23.0,,,57.0,A
1187,368253650,2023-01-01T00:00:06,18.43861,-64.75135,0.2,168.5,100.0,QTR,,WDM9545,37.0,1.0,35.0,7.0,2.0,37.0,A
1188,367096360,2023-01-01T00:00:08,29.76385,-91.74862,1.3,84.5,91.0,TIM BURNS,,WDC9010,31.0,12.0,26.0,9.0,,31.0,A
1189,355398000,2023-01-01T00:00:07,42.44704,-125.12502,11.1,1.6,0.0,MSC DIDEM,IMO8517891,H8VZ,70.0,0.0,241.0,32.0,11.7,70.0,A
1190,367530590,2023-01-01T00:00:05,29.78864,-95.07698,0.0,126.5,3.0,CAPT PAUL E LORD,,WDG3876,31.0,12.0,20.0,,,52.0,A
1191,368926302,2023-01-01T00:00:02,48.13867,-123.41434,2.2,253.1,255.0,USNS EAGLEVIEW,IMO9472361,NEAG,38.0,0.0,75.0,18.0,4.2,38.0,A
1192,339902000,2023-01-01T00:00:04,25.74245,-80.17702,0.0,360.0,511.0,ENCORE,,6YSH3,37.0,,,,,,B
1193,303639000,2023-01-01T00:00:09,47.60951,-122.21039,0.0,336.4,306.0,ALLIANCE,,WBV3784,37.0,5.0,35.0,7.0,,37.0,A
1194,367539810,2023-01-01T00:00:03,29.78813,-92.12537,5.7,71.4,66.0,CAPT ANDY LAKE,,WDG4759,31.0,1.0,26.0,,,90.0,A
1195,368277150,2023-01-01T00:00:02,26.71418,-80.04852,0.0,232.6,4.0,FREEDOM,,WDN4012,37.0,0.0,34.0,8.0,0.0,37.0,A
1196,366984940,2023-01-01T00:00:02,39.99847,-90.49654,0.0,251.9,250.0,MARY EVELYN,,WDB9909,31.0,12.0,45.0,14.0,,57.0,A
1197,368032000,2023-01-01T00:00:09,47.62917,-122.3795,0.0,57.0,179.0,OCEAN ROVER,IMO7303968,KRLM,30.0,5.0,77.0,16.0,8.3,30.0,A
1198,366985270,2023-01-01T00:00:02,37.80906,-122.41111,0.0,285.4,511.0,HARBOR EMPEROR,,WCY6430,60.0,0.0,25.0,9.0,,60.0,A
1199,368244180,2023-01-01T00:00:07,39.89527,-90.56503,0.0,241.6,66.0,LIZZIE LANE PEUS,IMO1322191,WDM8537,52.0,15.0,44.0,14.0,0.0,57.0,A
1200,367405000,2023-01-01T00:00:01,47.65646,-122.36723,0.0,277.8,511.0,GOLDEN DAWN,IMO7915890,WCV9956,30.0,0.0,45.0,9.0,4.4,30.0,A
1201,367724340,2023-01-01T00:00:06,18.46112,-66.09312,0.0,241.1,511.0,DOCTOR D,IMO8941597,WDI6998,31.0,12.0,21.0,7.0,,52.0,A
1202,367546320,2023-01-01T00:00:05,34.2502,-119.26563,0.1,93.3,511.0,OCEAN DEFENDER,,WDG5405,90.0,0.0,17.0,,,54.0,A
1203,245206000,2023-01-01T00:00:02,18.64748,-66.23244,10.4,320.8,322.0,EURODAM,IMO9378448,PHOS,60.0,0.0,285.0,32.0,8.0,60.0,A
1204,367143910,2023-01-01T00:00:00,40.63016,-89.6267,0.9,37.3,39.0,TOM FRAZIER,,WDD4376,31.0,12.0,41.0,14.0,,52.0,A
1205,368090980,2023-01-01T00:00:00,29.13561,-90.19451,0.0,264.1,511.0,INTRA REGAL,,WDK8119,52.0,12.0,18.0,8.0,2.4,52.0,A
1206,368084540,2023-01-01T00:00:03,33.73988,-118.27818,0.0,264.0,6.0,DELTA TERESA,,WDK7444,52.0,0.0,28.0,10.0,5.5,52.0,A
1207,367633750,2023-01-01T00:00:05,29.25778,-92.38093,7.8,169.6,511.0,GUIDING LIGHT II,IMO8939271,WDI7045,30.0,,24.0,7.0,,,B
1208,367002110,2023-01-01T00:00:01,28.74682,-95.70434,2.2,68.9,511.0,MISS MADELINE,,WDC3058,31.0,0.0,19.0,7.0,,57.0,A
1209,367353080,2023-01-01T00:00:00,48.42074,-122.77986,11.7,41.3,37.0,EMPIRE STATE,IMO9408126,WDE4431,80.0,0.0,183.0,32.0,11.8,80.0,A
1210,367401290,2023-01-01T00:00:06,29.3091,-94.81446,0.1,98.6,184.0,GEORGE,,WDE8076,31.0,0.0,30.0,11.0,,52.0,A
1211,367688280,2023-01-01T00:00:06,29.50994,-94.52917,4.9,73.4,58.0,LOUISE CENAC,,WDI3433,31.0,12.0,21.0,,,57.0,A
1212,538004644,2023-01-01T00:00:02,26.07765,-92.059,0.1,27.0,119.0,ROWAN RESOLUTE,IMO9630078,V7YE8,90.0,3.0,229.0,36.0,12.0,90.0,A
1213,368052660,2023-01-01T00:00:07,39.92387,-91.42005,7.3,271.2,511.0,SIR CARMA SUE,,WDK4182,31.0,0.0,25.0,8.0,1.6,31.0,A
1214,368064130,2023-01-01T00:00:00,29.77226,-95.10192,0.0,266.8,511.0,LIESL,,WDK5358,52.0,0.0,16.0,7.0,2.3,52.0,A
1215,367483830,2023-01-01T00:00:08,38.32673,-76.4502,0.0,154.2,511.0,LYNNE MORAN,IMO9349930,WDJ4485,31.0,0.0,28.0,9.0,3.4,0.0,A
1216,368258880,2023-01-01T00:00:04,30.67823,-88.03781,0.0,120.9,511.0,HARRY S,IMO1323143,WDN2105,95.0,3.0,10.0,10.0,2.0,95.0,A
1217,368293000,2023-01-01T00:00:00,47.6301,-122.3821,0.0,284.8,180.0,ALASKA OCEAN,IMO8030477,KRCT,30.0,0.0,114.0,18.0,3.6,30.0,A
1218,338469684,2023-01-01T00:00:02,29.39409,-90.72899,0.0,360.0,511.0,JOHN OUZTS,,,0.0,3.0,0.0,0.0,0.0,0.0,A
1219,368185520,2023-01-01T00:00:02,31.04664,-91.72231,12.6,205.9,211.0,BECKY GARCIA,,WDM2146,57.0,12.0,205.0,18.0,2.5,57.0,A
1220,368008130,2023-01-01T00:00:01,29.01009,-90.23007,9.1,351.4,354.0,MARSH ISLAND,IMO9800386,WDJ7587,20.0,0.0,95.0,20.0,5.0,20.0,A
1221,636016742,2023-01-01T00:00:00,32.74577,-79.13393,13.4,245.4,244.0,TREASURE,IMO9184859,D5HO2,70.0,0.0,199.0,32.0,10.0,70.0,A
1222,367140920,2023-01-01T00:00:06,29.47167,-90.31405,0.0,261.8,340.0,D W GRIFFITH,IMO8635394,WDD4155,31.0,0.0,16.0,6.0,,31.0,A
1223,368113380,2023-01-01T00:00:07,29.70588,-95.03606,0.0,135.3,190.0,JADEN PASENTINE,,WDL2578,31.0,12.0,27.0,10.0,2.9,31.0,A
1224,367169710,2023-01-01T00:00:01,37.94688,-75.72707,0.0,267.5,511.0,CAPT TED,,WDD6210,31.0,0.0,20.0,7.0,,52.0,A
1225,366891960,2023-01-01T00:00:05,30.39784,-81.55202,0.0,108.0,511.0,KALEEN MCALLISTER,IMO8981810,WDB3847,31.0,0.0,33.0,8.0,4.1,52.0,A
1226,367078350,2023-01-01T00:00:02,29.78716,-95.08302,0.0,3.5,511.0,MARIE,,WDF2361,31.0,0.0,23.0,8.0,,52.0,A
1227,373959000,2023-01-01T00:00:03,25.99566,-79.64731,7.3,102.9,122.0,GRAND EXPRESS,IMO9607887,3FVI6,70.0,0.0,78.0,16.0,2.7,70.0,A
1228,366765940,2023-01-01T00:00:09,46.90668,-124.10769,0.0,261.5,227.0,SEA CLIPPER,IMO7520633,WCZ2553,30.0,0.0,25.0,7.0,,30.0,A
1229,368170890,2023-01-01T00:00:06,29.78101,-95.10008,0.0,243.6,179.0,CAPT FRANK W BANTA,,WDL8581,31.0,15.0,23.0,11.0,0.0,31.0,A
1230,366995910,2023-01-01T00:00:00,29.99686,-93.91549,0.0,100.5,91.0,CAMERON BLAIR,,WDC2641,31.0,0.0,18.0,7.0,,52.0,A
1231,369494420,2023-01-01T00:00:06,43.64548,-70.24833,0.0,102.4,235.0,CG49420,,,90.0,15.0,14.0,,,51.0,A
1232,368139280,2023-01-01T00:00:02,34.53178,-76.31226,5.5,221.1,221.0,MACKENZIE ROSE,IMO896876500,WDL5245,31.0,0.0,33.0,12.0,5.0,31.0,A
1233,367480370,2023-01-01T00:00:03,48.7524,-122.48576,0.0,227.3,227.0,DEBRA D,IMO8851479,WDF7030,30.0,0.0,30.0,7.0,,99.0,A
1234,367510870,2023-01-01T00:00:07,29.71834,-93.86302,0.0,273.4,148.0,SABINE,IMO9397391,WDF9981,31.0,0.0,29.0,10.0,3.7,52.0,A
1235,354839000,2023-01-01T00:00:03,37.81075,-122.32872,0.0,121.7,96.0,HAMMERSMITH BRIDGE,IMO9395147,3FQE8,70.0,5.0,336.0,45.0,14.0,79.0,A
1236,374113000,2023-01-01T00:00:01,29.72617,-95.2622,4.5,70.3,77.0,MEIYU,IMO9854583,3FQD7,70.0,0.0,199.0,32.0,6.9,70.0,A
1237,367343530,2023-01-01T00:00:07,37.04764,-89.18082,0.0,255.9,511.0,BARBARA R LANG,,WDE3740,31.0,0.0,19.0,7.0,,31.0,A
1238,367342210,2023-01-01T00:00:06,39.14722,-81.74513,0.0,272.0,186.0,MARI LAMPTON,,WDE3648,31.0,12.0,32.0,9.0,,57.0,A
1239,209920000,2023-01-01T00:00:00,28.86785,-89.39993,6.2,48.3,50.0,CMA CGM NABUCCO,IMO9299630,5BLX5,73.0,0.0,334.0,42.0,12.6,73.0,A
1240,368256500,2023-01-01T00:00:07,29.70105,-93.84341,0.0,352.3,511.0,JOSEPHINE CLAIR,,WDM9642,31.0,0.0,20.0,8.0,2.4,31.0,A
1241,367402660,2023-01-01T00:00:06,37.94317,-87.41732,2.6,100.5,511.0,EDITH TRIPP,,WDE8197,31.0,12.0,28.0,7.0,,32.0,A
1242,316003527,2023-01-01T00:00:03,49.12367,-123.18875,0.0,284.1,511.0,BELINA,IMO5039678,CY3195,30.0,0.0,23.0,7.0,2.9,30.0,A
1243,367608420,2023-01-01T00:00:07,46.08974,-122.92933,0.0,0.0,511.0,PETER J BRIX,IMO9772905,WDH3546,31.0,0.0,23.0,8.0,,31.0,A
1244,367589350,2023-01-01T00:00:04,27.82085,-97.20361,0.0,180.0,97.0,SIGNET POLARIS,IMO9681778,WDG9593,31.0,0.0,32.0,11.0,5.9,52.0,A
1245,339711000,2023-01-01T00:00:06,26.11714,-80.10827,0.0,256.0,271.0,JUST ENOUGH,,6YTN7,0.0,5.0,43.0,8.0,2.5,0.0,A
1246,367710960,2023-01-01T00:00:07,29.95285,-90.15147,0.0,252.6,240.0,CAPT TROY GREEN,,WDI5675,31.0,0.0,,,,57.0,A
1247,367401030,2023-01-01T00:00:05,37.82211,-122.312,0.0,227.3,284.0,DELTA BILLIE,IMO9562207,WDE8059,31.0,0.0,30.0,12.0,,31.0,A
1248,366997920,2023-01-01T00:00:02,28.36656,-96.57473,3.6,64.0,60.0,RANDY ECKSTEIN,IMO8991009,WDC2803,31.0,12.0,22.0,10.0,,57.0,A
1249,367331070,2023-01-01T00:00:08,29.74154,-93.86598,0.0,115.4,188.0,SP CORAL,IMO9423140,WDE2897,31.0,0.0,33.0,12.0,5.1,90.0,A
1250,316001101,2023-01-01T00:00:06,42.66445,-80.05255,6.7,147.4,148.0,LEONARD M,IMO8519215,VOJM,31.0,12.0,33.0,11.0,4.1,90.0,A
1251,538071695,2023-01-01T00:00:04,31.97925,-81.05573,0.0,3.1,511.0,UGLY BETTY,,V7A5225,0.0,0.0,0.0,0.0,1.5,0.0,A
1252,367621000,2023-01-01T00:00:05,29.7514,-95.29005,0.0,276.4,14.0,REBEKAH,IMO7932331,WDI7588,31.0,0.0,23.0,8.0,,31.0,A
1253,367004740,2023-01-01T00:00:04,29.82318,-93.98898,0.0,0.0,511.0,LITTLE BOB,,WAJ2546,31.0,0.0,16.0,6.0,,52.0,A
1254,367427650,2023-01-01T00:00:00,37.80687,-122.40413,0.1,0.0,511.0,NINA'S DANDY,,WCZ5647,60.0,0.0,39.0,12.0,,60.0,A
1255,367589520,2023-01-01T00:00:02,28.79939,-95.5615,0.1,190.2,256.0,KARL G ANDREN,,WDG9609,31.0,12.0,23.0,,,57.0,A
1256,367308180,2023-01-01T00:00:04,26.32227,-80.08603,0.0,309.8,268.0,LE MONTRACHET,,WDD9200,37.0,0.0,36.0,7.0,,37.0,A
1257,338185302,2023-01-01T00:00:09,38.77533,-76.56484,0.0,320.2,511.0,AVE MARIA,,,37.0,,10.0,,,,B
1258,367639270,2023-01-01T00:00:08,30.03162,-90.83635,6.9,175.0,179.0,DENNIS FROMENTHAL,,WDH6560,31.0,12.0,23.0,,,57.0,A
1259,367596830,2023-01-01T00:00:04,26.0973,-94.90119,0.1,327.6,346.0,HOS CLAYMORE,IMO9647588,WDH2366,90.0,0.0,97.0,19.0,6.0,79.0,A
1260,367682990,2023-01-01T00:00:05,30.62498,-91.28922,0.0,223.9,511.0,RENA MARIE,,WDI2909,31.0,12.0,26.0,,,90.0,A
1261,367315470,2023-01-01T00:00:02,34.72012,-76.69473,0.0,237.3,511.0,MARY M COPPEDGE,IMO7423512,WDD9722,31.0,0.0,29.0,9.0,4.4,90.0,A
1262,367456850,2023-01-01T00:00:03,41.39535,-88.25837,3.8,139.3,511.0,KILLIAN L HUGER,,WDF4883,31.0,12.0,40.0,11.0,,57.0,A
1263,367610550,2023-01-01T00:00:07,29.73893,-95.16295,0.0,249.9,267.0,MISS CAROLINE,,WDH3754,31.0,0.0,22.0,,,57.0,A
1264,339251000,2023-01-01T00:00:00,27.76048,-82.63437,0.0,343.3,179.0,TO-KALON,,6YVK4,37.0,5.0,30.0,8.0,1.9,37.0,A
1265,367729220,2023-01-01T00:00:00,28.7622,-95.64928,6.9,276.2,511.0,LILA MAE,IMO8635590,WDI7486,31.0,12.0,26.0,9.0,,57.0,A
1266,367185680,2023-01-01T00:00:02,40.92863,-73.90598,0.0,302.5,8.0,EAST COAST,IMO8201090,WBI4636,31.0,0.0,36.0,9.0,4.2,52.0,A
1267,367029000,2023-01-01T00:00:02,29.92491,-89.97565,10.1,111.8,511.0,J A BISSO II,IMO8623236,WCW4125,31.0,15.0,38.0,8.0,4.2,0.0,A
1268,636092926,2023-01-01T00:00:02,28.81922,-94.40844,13.4,357.6,0.0,GASCHEM NARWHAL,IMO9877470,D5UU8,80.0,0.0,188.0,29.0,9.7,80.0,A
1269,368180820,2023-01-01T00:00:02,30.03149,-93.7389,4.8,6.5,4.0,JACK K,,WDL9633,31.0,0.0,17.0,7.0,2.5,31.0,A
1270,368339000,2023-01-01T00:00:07,47.65472,-122.36395,0.0,260.8,511.0,EQUINOX,IMO8853025,WDE6651,30.0,15.0,17.0,6.0,,30.0,A
1271,338519000,2023-01-01T00:00:04,47.80822,-122.39154,0.0,324.7,311.0,SWIFTSURE,,WDM9905,40.0,0.0,22.0,9.0,1.0,40.0,A
1272,367746950,2023-01-01T00:00:02,28.71246,-95.90367,4.2,70.7,72.0,SAN ROBERTO,,WDI9265,31.0,12.0,,,,57.0,A
1273,366896060,2023-01-01T00:00:05,29.7205,-93.86518,0.0,226.0,238.0,SABINE BANK PILOT,,WDB4218,90.0,0.0,21.0,5.0,,50.0,A
1274,366939110,2023-01-01T00:00:05,36.98478,-76.19557,7.8,118.0,117.0,VIRGINIA,,WCW4062,31.0,0.0,20.0,7.0,,57.0,A
1275,367710550,2023-01-01T00:00:08,29.13718,-90.19672,0.0,172.5,69.0,MS NANCY,IMO9772979,WDI5631,60.0,0.0,58.0,,,70.0,A
1276,367432180,2023-01-01T00:00:06,38.59298,-90.19998,0.0,298.0,34.0,DENNIS J PASENTINE,,WDF2813,31.0,0.0,40.0,12.0,,31.0,A
1277,368131070,2023-01-01T00:00:02,37.01363,-88.263,0.0,304.7,304.0,STEPHANIE PASENTINE,,WDL4404,31.0,12.0,37.0,11.0,3.3,31.0,A
1278,367062370,2023-01-01T00:00:03,30.06957,-90.89514,0.0,234.9,319.0,MR LEWIS,,WDC6864,31.0,0.0,23.0,8.0,,31.0,A
1279,368075390,2023-01-01T00:00:07,28.94394,-95.30855,0.0,356.4,262.0,BRAZOS PILOT,,WDK6524,50.0,15.0,19.0,6.0,0.0,50.0,A
1280,368245430,2023-01-01T00:00:00,34.384,-119.5081,0.0,221.2,511.0,WMT,,WDM8672,60.0,0.0,0.0,0.0,0.0,60.0,A
1281,367183730,2023-01-01T00:00:04,29.38683,-94.81297,3.1,153.6,157.0,LONESTAR STATE,,WDD7237,52.0,0.0,0.0,0.0,3.0,52.0,A
1282,367393030,2023-01-01T00:00:03,29.94103,-90.00906,0.0,230.3,303.0,KENNETH C SAVAGE,,WDE7412,31.0,12.0,27.0,10.0,,57.0,A
1283,374715000,2023-01-01T00:00:04,24.51001,-79.88642,12.3,245.4,247.0,CORAL EXPRESS,IMO9815850,3FSF6,80.0,0.0,186.0,32.0,10.5,80.0,A
1284,367003210,2023-01-01T00:00:01,29.79141,-90.0658,0.0,234.1,165.0,ALBERT,,WDF2414,31.0,12.0,24.0,8.0,,57.0,A
1285,367005920,2023-01-01T00:00:04,29.77839,-92.17151,0.0,0.0,511.0,PEGGY ANN,,WDC3327,31.0,0.0,20.0,7.0,,52.0,A
1286,367714280,2023-01-01T00:00:06,26.90703,-82.06087,0.0,5.3,511.0,ANCHORED IN HOPE,,WDI6011,37.0,,,,,,B
1287,367012660,2023-01-01T00:00:03,39.71692,-75.51685,0.0,236.8,511.0,SALLY,IMO8973019,WDC3701,31.0,0.0,21.0,9.0,,52.0,A
1288,368092840,2023-01-01T00:00:06,30.12801,-90.92179,7.3,148.2,151.0,BAYOU ST.JOHN,,WDK8303,57.0,12.0,124.0,39.0,3.1,57.0,A
1289,367527930,2023-01-01T00:00:04,29.17891,-89.25829,0.0,239.3,242.0,SAMUEL A CHURCH,,WDG3619,50.0,15.0,,,,50.0,A
1290,367690430,2023-01-01T00:00:08,41.39616,-88.25832,0.3,227.2,313.0,CHEROKEE,,WDI3644,31.0,12.0,25.0,,,32.0,A
1291,309504000,2023-01-01T00:00:08,28.46783,-95.0048,0.5,321.2,298.0,SHENLONG SPIRIT,IMO9379210,C6XA2,80.0,3.0,274.0,48.0,17.3,80.0,A
